      R        PHI    THETA2   THETA1       E_CP
    4.7000   0.0000   60.0000   30.0000   -76.967911835922
    4.7000   0.0000   60.0000   60.0000   -76.967864226405
    4.7000   0.0000   60.0000   90.0000   -76.967803367082
    4.7000   0.0000   60.0000   120.0000   -76.967785447967
    4.7000   0.0000   60.0000   150.0000   -76.967821035714
    4.7000   0.0000   60.0000   180.0000   -76.967886931165
    4.7000   0.0000   90.0000   0.0000   -76.967924819320
    4.7000   0.0000   90.0000   30.0000   -76.967883913987
    4.7000   0.0000   90.0000   60.0000   -76.967809495859
    4.7000   0.0000   90.0000   90.0000   -76.967774756204
    4.7000   0.0000   90.0000   120.0000   -76.967809495859
    4.7000   0.0000   90.0000   150.0000   -76.967883913987
    4.7000   0.0000   90.0000   180.0000   -76.967924819320
    4.7000   30.0000   0.0000   0.0000   -76.967772681057
    4.7000   30.0000   0.0000   30.0000   -76.967809185558
    4.7000   30.0000   0.0000   60.0000   -76.967874633827
    4.7000   30.0000   0.0000   90.0000   -76.967894434464
    4.7000   30.0000   0.0000   120.0000   -76.967874633827
    4.7000   30.0000   0.0000   150.0000   -76.967809185558
    4.7000   30.0000   0.0000   180.0000   -76.967772681057
    4.7000   30.0000   30.0000   0.0000   -76.967811280812
    4.7000   30.0000   30.0000   30.0000   -76.967873185588
    4.7000   30.0000   30.0000   60.0000   -76.967893901519
    4.7000   30.0000   30.0000   90.0000   -76.967865200712
    4.7000   30.0000   30.0000   120.0000   -76.967824199736
    4.7000   30.0000   30.0000   150.0000   -76.967789276111
    4.7000   30.0000   30.0000   180.0000   -76.967811280812
    4.7000   30.0000   60.0000   0.0000   -76.967886931164
    4.7000   30.0000   60.0000   30.0000   -76.967904492889
    4.7000   30.0000   60.0000   60.0000   -76.967863110335
    4.7000   30.0000   60.0000   90.0000   -76.967808199761
    4.7000   30.0000   60.0000   120.0000   -76.967794781313
    4.7000   30.0000   60.0000   150.0000   -76.967829059407
    4.7000   30.0000   60.0000   180.0000   -76.967886931165
    4.7000   30.0000   90.0000   0.0000   -76.967924819321
    4.7000   30.0000   90.0000   30.0000   -76.967886051217
    4.7000   30.0000   90.0000   60.0000   -76.967814962015
    4.7000   30.0000   90.0000   90.0000   -76.967780994750
    4.7000   30.0000   90.0000   120.0000   -76.967814962016
    4.7000   30.0000   90.0000   150.0000   -76.967886051217
    4.7000   30.0000   90.0000   180.0000   -76.967924819320
    4.7000   60.0000   0.0000   0.0000   -76.967772681058
    4.7000   60.0000   0.0000   30.0000   -76.967809185558
    4.7000   60.0000   0.0000   60.0000   -76.967874616114
    4.7000   60.0000   0.0000   90.0000   -76.967894434464
    4.7000   60.0000   0.0000   120.0000   -76.967874633827
    4.7000   60.0000   0.0000   150.0000   -76.967809185557
    4.7000   60.0000   0.0000   180.0000   -76.967772681057
    4.7000   60.0000   30.0000   0.0000   -76.967811280812
    4.7000   60.0000   30.0000   30.0000   -76.967857325120
    4.7000   60.0000   30.0000   60.0000   -76.967882068042
    4.7000   60.0000   30.0000   90.0000   -76.967868545791
    4.7000   60.0000   30.0000   120.0000   -76.967841934613
    4.7000   60.0000   30.0000   150.0000   -76.967807073308
    4.7000   60.0000   30.0000   180.0000   -76.967811280811
    4.7000   60.0000   60.0000   0.0000   -76.967886931165
    4.7000   60.0000   60.0000   30.0000   -76.967894830195
    4.7000   60.0000   60.0000   60.0000   -76.967856927211
    4.7000   60.0000   60.0000   90.0000   -76.967817653247
    4.7000   60.0000   60.0000   120.0000   -76.967817522278
    4.7000   60.0000   60.0000   150.0000   -76.967849399366
    4.7000   60.0000   60.0000   180.0000   -76.967886931164
    4.7000   60.0000   90.0000   0.0000   -76.967924819320
    4.7000   60.0000   90.0000   30.0000   -76.967890723164
    4.7000   60.0000   90.0000   60.0000   -76.967825646989
    4.7000   60.0000   90.0000   90.0000   -76.967793461182
    4.7000   60.0000   90.0000   120.0000   -76.967825664231
    4.7000   60.0000   90.0000   150.0000   -76.967890723164
    4.7000   60.0000   90.0000   180.0000   -76.967924819320
    4.7000   90.0000   0.0000   0.0000   -76.967772681057
    4.7000   90.0000   0.0000   30.0000   -76.967809113591
    4.7000   90.0000   0.0000   60.0000   -76.967874569413
    4.7000   90.0000   0.0000   90.0000   -76.967894439302
    4.7000   90.0000   0.0000   120.0000   -76.967874569412
    4.7000   90.0000   0.0000   150.0000   -76.967809113590
    4.7000   90.0000   0.0000   180.0000   -76.967772681058
    4.7000   90.0000   30.0000   0.0000   -76.967811280812
    4.7000   90.0000   30.0000   30.0000   -76.967834513295
    4.7000   90.0000   30.0000   60.0000   -76.967863458357
    4.7000   90.0000   30.0000   90.0000   -76.967870037243
    4.7000   90.0000   30.0000   120.0000   -76.967863458358
    4.7000   90.0000   30.0000   150.0000   -76.967834513296
    4.7000   90.0000   30.0000   180.0000   -76.967811280812
    4.7000   90.0000   60.0000   0.0000   -76.967886931164
    4.7000   90.0000   60.0000   30.0000   -76.967873968873
    4.7000   90.0000   60.0000   60.0000   -76.967841302833
    4.7000   90.0000   60.0000   90.0000   -76.967822486348
    4.7000   90.0000   60.0000   120.0000   -76.967841302833
    4.7000   90.0000   60.0000   150.0000   -76.967873968873
    4.7000   90.0000   60.0000   180.0000   -76.967886931164
    4.7000   90.0000   90.0000   0.0000   -76.967924819320
    4.7000   90.0000   90.0000   30.0000   -76.967893655928
    4.7000   90.0000   90.0000   60.0000   -76.967831233830
    4.7000   90.0000   90.0000   90.0000   -76.967799690071
    4.7000   90.0000   90.0000   120.0000   -76.967831233831
    4.7000   90.0000   90.0000   150.0000   -76.967893655929
    4.7000   90.0000   90.0000   180.0000   -76.967924819320
    4.8000   0.0000   0.0000   0.0000   -76.967766305401
    4.8000   0.0000   0.0000   30.0000   -76.967802274155
    4.8000   0.0000   0.0000   60.0000   -76.967858320338
    4.8000   0.0000   0.0000   90.0000   -76.967876490881
    4.8000   0.0000   0.0000   120.0000   -76.967858320339
    4.8000   0.0000   0.0000   150.0000   -76.967802274156
    4.8000   0.0000   0.0000   180.0000   -76.967766305400
    4.8000   0.0000   30.0000   0.0000   -76.967801532255
    4.8000   0.0000   30.0000   30.0000   -76.967862272172
    4.8000   0.0000   30.0000   60.0000   -76.967879616366
    4.8000   0.0000   30.0000   90.0000   -76.967848883410
    4.8000   0.0000   30.0000   120.0000   -76.967806907550
    4.8000   0.0000   30.0000   150.0000   -76.967778219204
    4.8000   0.0000   30.0000   180.0000   -76.967801532255
    4.8000   0.0000   60.0000   0.0000   -76.967872764921
    4.8000   0.0000   60.0000   30.0000   -76.967892524807
    4.8000   0.0000   60.0000   60.0000   -76.967850066723
    4.8000   0.0000   60.0000   90.0000   -76.967795182428
    4.8000   0.0000   60.0000   120.0000   -76.967778634005
    4.8000   0.0000   60.0000   150.0000   -76.967811666199
    4.8000   0.0000   60.0000   180.0000   -76.967872764922
    4.8000   0.0000   90.0000   0.0000   -76.967905183341
    4.8000   0.0000   90.0000   30.0000   -76.967867651924
    4.8000   0.0000   90.0000   60.0000   -76.967800734553
    4.8000   0.0000   90.0000   90.0000   -76.967769507534
    4.8000   0.0000   90.0000   120.0000   -76.967800734553
    4.8000   0.0000   90.0000   150.0000   -76.967867651924
    4.8000   0.0000   90.0000   180.0000   -76.967905183342
    4.8000   30.0000   0.0000   0.0000   -76.967766305399
    4.8000   30.0000   0.0000   30.0000   -76.967802330680
    4.8000   30.0000   0.0000   60.0000   -76.967858379316
    4.8000   30.0000   0.0000   90.0000   -76.967876486033
    4.8000   30.0000   0.0000   120.0000   -76.967858379316
    4.8000   30.0000   0.0000   150.0000   -76.967802330681
    4.8000   30.0000   0.0000   180.0000   -76.967766305401
    4.8000   30.0000   30.0000   0.0000   -76.967801532257
    4.8000   30.0000   30.0000   30.0000   -76.967857290584
    4.8000   30.0000   30.0000   60.0000   -76.967876137515
    4.8000   30.0000   30.0000   90.0000   -76.967850376224
    4.8000   30.0000   30.0000   120.0000   -76.967813163175
    4.8000   30.0000   30.0000   150.0000   -76.967784533287
    4.8000   30.0000   30.0000   180.0000   -76.967801532255
    4.8000   30.0000   60.0000   0.0000   -76.967872764922
    4.8000   30.0000   60.0000   30.0000   -76.967888769813
    4.8000   30.0000   60.0000   60.0000   -76.967849042917
    4.8000   30.0000   60.0000   90.0000   -76.967799563356
    4.8000   30.0000   60.0000   120.0000   -76.967787185309
    4.8000   30.0000   60.0000   150.0000   -76.967818891410
    4.8000   30.0000   60.0000   180.0000   -76.967872764920
    4.8000   30.0000   90.0000   0.0000   -76.967905183341
    4.8000   30.0000   90.0000   30.0000   -76.967869563073
    4.8000   30.0000   90.0000   60.0000   -76.967805676412
    4.8000   30.0000   90.0000   90.0000   -76.967774987145
    4.8000   30.0000   90.0000   120.0000   -76.967805676412
    4.8000   30.0000   90.0000   150.0000   -76.967869563073
    4.8000   30.0000   90.0000   180.0000   -76.967905183341
    4.8000   60.0000   0.0000   0.0000   -76.967766305400
    4.8000   60.0000   0.0000   30.0000   -76.967802330681
    4.8000   60.0000   0.0000   60.0000   -76.967858361975
    4.8000   60.0000   0.0000   90.0000   -76.967876486033
    4.8000   60.0000   0.0000   120.0000   -76.967858379317
    4.8000   60.0000   0.0000   150.0000   -76.967802330680
    4.8000   60.0000   0.0000   180.0000   -76.967766305400
    4.8000   60.0000   30.0000   0.0000   -76.967801532256
    4.8000   60.0000   30.0000   30.0000   -76.967843028039
    4.8000   60.0000   30.0000   60.0000   -76.967865412980
    4.8000   60.0000   30.0000   90.0000   -76.967853498297
    4.8000   60.0000   30.0000   120.0000   -76.967829171905
    4.8000   60.0000   30.0000   150.0000   -76.967800733537
    4.8000   60.0000   30.0000   180.0000   -76.967801532255
    4.8000   60.0000   60.0000   0.0000   -76.967872764921
    4.8000   60.0000   60.0000   30.0000   -76.967877204018
    4.8000   60.0000   60.0000   60.0000   -76.967843390698
    4.8000   60.0000   60.0000   90.0000   -76.967808123612
    4.8000   60.0000   60.0000   120.0000   -76.967807723765
    4.8000   60.0000   60.0000   150.0000   -76.967837167422
    4.8000   60.0000   60.0000   180.0000   -76.967872764922
    4.8000   60.0000   90.0000   0.0000   -76.967905183340
    4.8000   60.0000   90.0000   30.0000   -76.967873733468
    4.8000   60.0000   90.0000   60.0000   -76.967815314449
    4.8000   60.0000   90.0000   90.0000   -76.967786448472
    4.8000   60.0000   90.0000   120.0000   -76.967815331960
    4.8000   60.0000   90.0000   150.0000   -76.967873733469
    4.8000   60.0000   90.0000   180.0000   -76.967905183342
    4.8000   90.0000   0.0000   0.0000   -76.967766305399
    4.8000   90.0000   0.0000   30.0000   -76.967802274155
    4.8000   90.0000   0.0000   60.0000   -76.967858320338
    4.8000   90.0000   0.0000   90.0000   -76.967876490883
    4.8000   90.0000   0.0000   120.0000   -76.967858320337
    4.8000   90.0000   0.0000   150.0000   -76.967802274155
    4.8000   90.0000   0.0000   180.0000   -76.967766305400
    4.8000   90.0000   30.0000   0.0000   -76.967801532257
    4.8000   90.0000   30.0000   30.0000   -76.967822510358
    4.8000   90.0000   30.0000   60.0000   -76.967848589771
    4.8000   90.0000   30.0000   90.0000   -76.967854818725
    4.8000   90.0000   30.0000   120.0000   -76.967848589771
    4.8000   90.0000   30.0000   150.0000   -76.967822510357
    4.8000   90.0000   30.0000   180.0000   -76.967801532256
    4.8000   90.0000   60.0000   0.0000   -76.967872764922
    4.8000   90.0000   60.0000   30.0000   -76.967858926026
    4.8000   90.0000   60.0000   60.0000   -76.967829205859
    4.8000   90.0000   60.0000   90.0000   -76.967812378479
    4.8000   90.0000   60.0000   120.0000   -76.967829205859
    4.8000   90.0000   60.0000   150.0000   -76.967858926026
    4.8000   90.0000   60.0000   180.0000   -76.967872764922
    4.8000   90.0000   90.0000   0.0000   -76.967905183340
    4.8000   90.0000   90.0000   30.0000   -76.967875983701
    4.8000   90.0000   90.0000   60.0000   -76.967820309369
    4.8000   90.0000   90.0000   90.0000   -76.967792090218
    4.8000   90.0000   90.0000   120.0000   -76.967820309368
    4.8000   90.0000   90.0000   150.0000   -76.967875983701
    4.8000   90.0000   90.0000   180.0000   -76.967905183341
    4.9000   0.0000   0.0000   0.0000   -76.967761661269
    4.9000   0.0000   0.0000   30.0000   -76.967794955658
    4.9000   0.0000   0.0000   60.0000   -76.967843954605
    4.9000   0.0000   0.0000   90.0000   -76.967860689282
    4.9000   0.0000   0.0000   120.0000   -76.967843954606
    4.9000   0.0000   0.0000   150.0000   -76.967794955658
    4.9000   0.0000   0.0000   180.0000   -76.967761661270
    4.9000   0.0000   30.0000   0.0000   -76.967795552938
    4.9000   0.0000   30.0000   30.0000   -76.967848319353
    4.9000   0.0000   30.0000   60.0000   -76.967863583371
    4.9000   0.0000   30.0000   90.0000   -76.967836055717
    4.9000   0.0000   30.0000   120.0000   -76.967797782991
    4.9000   0.0000   30.0000   150.0000   -76.967771009187
    4.9000   0.0000   30.0000   180.0000   -76.967795552938
    4.9000   0.0000   60.0000   0.0000   -76.967857190406
    4.9000   0.0000   60.0000   30.0000   -76.967875290776
    4.9000   0.0000   60.0000   60.0000   -76.967837500690
    4.9000   0.0000   60.0000   90.0000   -76.967787945159
    4.9000   0.0000   60.0000   120.0000   -76.967772675432
    4.9000   0.0000   60.0000   150.0000   -76.967802140639
    4.9000   0.0000   60.0000   180.0000   -76.967857190406
    4.9000   0.0000   90.0000   0.0000   -76.967887702143
    4.9000   0.0000   90.0000   30.0000   -76.967853108602
    4.9000   0.0000   90.0000   60.0000   -76.967789711681
    4.9000   0.0000   90.0000   90.0000   -76.967764867144
    4.9000   0.0000   90.0000   120.0000   -76.967789711682
    4.9000   0.0000   90.0000   150.0000   -76.967853108601
    4.9000   0.0000   90.0000   180.0000   -76.967887702144
    4.9000   30.0000   0.0000   0.0000   -76.967761661270
    4.9000   30.0000   0.0000   30.0000   -76.967793792975
    4.9000   30.0000   0.0000   60.0000   -76.967844011083
    4.9000   30.0000   0.0000   90.0000   -76.967860684417
    4.9000   30.0000   0.0000   120.0000   -76.967844011083
    4.9000   30.0000   0.0000   150.0000   -76.967793792976
    4.9000   30.0000   0.0000   180.0000   -76.967761661269
    4.9000   30.0000   30.0000   0.0000   -76.967795552940
    4.9000   30.0000   30.0000   30.0000   -76.967843819545
    4.9000   30.0000   30.0000   60.0000   -76.967860418849
    4.9000   30.0000   30.0000   90.0000   -76.967837402861
    4.9000   30.0000   30.0000   120.0000   -76.967803426490
    4.9000   30.0000   30.0000   150.0000   -76.967776830924
    4.9000   30.0000   30.0000   180.0000   -76.967795552939
    4.9000   30.0000   60.0000   0.0000   -76.967857190407
    4.9000   30.0000   60.0000   30.0000   -76.967872459670
    4.9000   30.0000   60.0000   60.0000   -76.967836561237
    4.9000   30.0000   60.0000   90.0000   -76.967791925317
    4.9000   30.0000   60.0000   120.0000   -76.967780415354
    4.9000   30.0000   60.0000   150.0000   -76.967808637014
    4.9000   30.0000   60.0000   180.0000   -76.967857190406
    4.9000   30.0000   90.0000   0.0000   -76.967887702144
    4.9000   30.0000   90.0000   30.0000   -76.967854823446
    4.9000   30.0000   90.0000   60.0000   -76.967794181016
    4.9000   30.0000   90.0000   90.0000   -76.967769849033
    4.9000   30.0000   90.0000   120.0000   -76.967794181015
    4.9000   30.0000   90.0000   150.0000   -76.967854823447
    4.9000   30.0000   90.0000   180.0000   -76.967887702144
    4.9000   60.0000   0.0000   0.0000   -76.967761661269
    4.9000   60.0000   0.0000   30.0000   -76.967793792975
    4.9000   60.0000   0.0000   60.0000   -76.967843993264
    4.9000   60.0000   0.0000   90.0000   -76.967860684417
    4.9000   60.0000   0.0000   120.0000   -76.967844011082
    4.9000   60.0000   0.0000   150.0000   -76.967793792976
