R	Gamma	E
6.00	140	-79.10393905821
6.00	150	-79.103938446028
6.00	160	-79.103938486939
6.00	170	-79.103938860867
6.00	180	-79.103939086411
6.20	0	-79.103981172239
6.20	10	-79.103980242257
6.20	20	-79.103977601104
6.20	30	-79.103973631243
6.20	40	-79.103968815488
6.20	50	-79.103963621123
6.20	60	-79.103958430865
6.20	70	-79.103953499481
6.20	80	-79.103948946101
6.20	90	-79.103944794562
6.20	100	-79.103941035461
6.20	110	-79.103937679641
6.20	120	-79.103934796354
6.20	130	-79.103932498118
6.20	140	-79.103930873112
6.20	150	-79.103929946453
6.20	160	-79.10392964498
6.20	170	-79.103929733073
6.20	180	-79.103929835895
6.40	0	-79.103968813666
6.40	10	-79.103968021416
6.40	20	-79.103965768277
6.40	30	-79.103962371553
6.40	40	-79.103958232223
6.40	50	-79.103953742484
6.40	60	-79.103949228021
6.40	70	-79.103944907646
6.40	80	-79.103940880911
