      R        PHI    THETA2    THETA1       E_CP
    4.8000   90.0000   90.0000   90.0000   -76.975677827370
    4.8000   90.0000   90.0000   120.0000   -76.975702585995
    4.8000   90.0000   90.0000   150.0000   -76.975754254340
    4.8000   90.0000   90.0000   180.0000   -76.975783722499
    4.9000   0.0000   0.0000   0.0000   -76.975633394446
    4.9000   0.0000   0.0000   30.0000   -76.975672293452
    4.9000   0.0000   0.0000   60.0000   -76.975720461232
    4.9000   0.0000   0.0000   90.0000   -76.975745611425
    4.9000   0.0000   0.0000   120.0000   -76.975720461231
    4.9000   0.0000   0.0000   150.0000   -76.975672293452
    4.9000   0.0000   0.0000   180.0000   -76.975633394446
    4.9000   0.0000   30.0000   0.0000   -76.975673734108
    4.9000   0.0000   30.0000   30.0000   -76.975726498780
    4.9000   0.0000   30.0000   60.0000   -76.975743698218
    4.9000   0.0000   30.0000   90.0000   -76.975719850305
    4.9000   0.0000   30.0000   120.0000   -76.975676652675
    4.9000   0.0000   30.0000   150.0000   -76.975648806428
    4.9000   0.0000   30.0000   180.0000   -76.975673734108
    4.9000   0.0000   60.0000   0.0000   -76.975737401538
    4.9000   0.0000   60.0000   30.0000   -76.975755379471
    4.9000   0.0000   60.0000   60.0000   -76.975718837665
    4.9000   0.0000   60.0000   90.0000   -76.975672061015
    4.9000   0.0000   60.0000   120.0000   -76.975652967786
    4.9000   0.0000   60.0000   150.0000   -76.975681215988
    4.9000   0.0000   60.0000   180.0000   -76.975737401538
    4.9000   0.0000   90.0000   0.0000   -76.975768726067
    4.9000   0.0000   90.0000   30.0000   -76.975734036242
    4.9000   0.0000   90.0000   60.0000   -76.975674584783
    4.9000   0.0000   90.0000   90.0000   -76.975649082223
    4.9000   0.0000   90.0000   120.0000   -76.975674584783
    4.9000   0.0000   90.0000   150.0000   -76.975734036242
    4.9000   0.0000   90.0000   180.0000   -76.975768726067
    4.9000   30.0000   0.0000   0.0000   -76.975633394446
    4.9000   30.0000   0.0000   30.0000   -76.975672289679
    4.9000   30.0000   0.0000   60.0000   -76.975720472534
    4.9000   30.0000   0.0000   90.0000   -76.975745606468
    4.9000   30.0000   0.0000   120.0000   -76.975720472534
    4.9000   30.0000   0.0000   150.0000   -76.975672289679
    4.9000   30.0000   0.0000   180.0000   -76.975633394446
    4.9000   30.0000   30.0000   0.0000   -76.975673734108
    4.9000   30.0000   30.0000   30.0000   -76.975721898310
    4.9000   30.0000   30.0000   60.0000   -76.975740400864
    4.9000   30.0000   30.0000   90.0000   -76.975721241102
    4.9000   30.0000   30.0000   120.0000   -76.975682366937
    4.9000   30.0000   30.0000   150.0000   -76.975654500462
    4.9000   30.0000   30.0000   180.0000   -76.975673734108
    4.9000   30.0000   60.0000   0.0000   -76.975737401538
    4.9000   30.0000   60.0000   30.0000   -76.975751861407
    4.9000   30.0000   60.0000   60.0000   -76.975717840132
    4.9000   30.0000   60.0000   90.0000   -76.975676100261
    4.9000   30.0000   60.0000   120.0000   -76.975660814522
    4.9000   30.0000   60.0000   150.0000   -76.975688008849
    4.9000   30.0000   60.0000   180.0000   -76.975737401538
    4.9000   30.0000   90.0000   0.0000   -76.975768726067
    4.9000   30.0000   90.0000   30.0000   -76.975735881846
    4.9000   30.0000   90.0000   60.0000   -76.975679043725
    4.9000   30.0000   90.0000   90.0000   -76.975654380528
    4.9000   30.0000   90.0000   120.0000   -76.975679043724
    4.9000   30.0000   90.0000   150.0000   -76.975735881846
    4.9000   30.0000   90.0000   180.0000   -76.975768726067
    4.9000   60.0000   0.0000   0.0000   -76.975633394446
    4.9000   60.0000   0.0000   30.0000   -76.975672289679
    4.9000   60.0000   0.0000   60.0000   -76.975720457302
    4.9000   60.0000   0.0000   90.0000   -76.975745606468
    4.9000   60.0000   0.0000   120.0000   -76.975720472534
    4.9000   60.0000   0.0000   150.0000   -76.975672289679
    4.9000   60.0000   0.0000   180.0000   -76.975633394446
    4.9000   60.0000   30.0000   0.0000   -76.975673734108
    4.9000   60.0000   30.0000   30.0000   -76.975708886572
    4.9000   60.0000   30.0000   60.0000   -76.975731199791
    4.9000   60.0000   30.0000   90.0000   -76.975724022457
    4.9000   60.0000   30.0000   120.0000   -76.975697610680
    4.9000   60.0000   30.0000   150.0000   -76.975669905806
    4.9000   60.0000   30.0000   180.0000   -76.975673734108
    4.9000   60.0000   60.0000   0.0000   -76.975737401538
    4.9000   60.0000   60.0000   30.0000   -76.975741204240
    4.9000   60.0000   60.0000   60.0000   -76.975712580613
    4.9000   60.0000   60.0000   90.0000   -76.975684178678
    4.9000   60.0000   60.0000   120.0000   -76.975679687242
    4.9000   60.0000   60.0000   150.0000   -76.975704635168
    4.9000   60.0000   60.0000   180.0000   -76.975737401538
    4.9000   60.0000   90.0000   0.0000   -76.975768726067
    4.9000   60.0000   90.0000   30.0000   -76.975739577320
    4.9000   60.0000   90.0000   60.0000   -76.975687917391
    4.9000   60.0000   90.0000   90.0000   -76.975664972857
    4.9000   60.0000   90.0000   120.0000   -76.975687932397
    4.9000   60.0000   90.0000   150.0000   -76.975739577320
    4.9000   60.0000   90.0000   180.0000   -76.975768726068
    4.9000   90.0000   0.0000   0.0000   -76.975633394446
    4.9000   90.0000   0.0000   30.0000   -76.975672293452
    4.9000   90.0000   0.0000   60.0000   -76.975720461232
    4.9000   90.0000   0.0000   90.0000   -76.975745611425
    4.9000   90.0000   0.0000   120.0000   -76.975720461232
    4.9000   90.0000   0.0000   150.0000   -76.975672293452
    4.9000   90.0000   0.0000   180.0000   -76.975633394446
    4.9000   90.0000   30.0000   0.0000   -76.975673734108
    4.9000   90.0000   30.0000   30.0000   -76.975690031696
    4.9000   90.0000   30.0000   60.0000   -76.975715685395
    4.9000   90.0000   30.0000   90.0000   -76.975725354181
    4.9000   90.0000   30.0000   120.0000   -76.975715685395
    4.9000   90.0000   30.0000   150.0000   -76.975690031696
    4.9000   90.0000   30.0000   180.0000   -76.975673734108
    4.9000   90.0000   60.0000   0.0000   -76.975737401538
    4.9000   90.0000   60.0000   30.0000   -76.975724140277
    4.9000   90.0000   60.0000   60.0000   -76.975699531300
    4.9000   90.0000   60.0000   90.0000   -76.975688189139
    4.9000   90.0000   60.0000   120.0000   -76.975699531300
    4.9000   90.0000   60.0000   150.0000   -76.975724140277
    4.9000   90.0000   60.0000   180.0000   -76.975737401538
    4.9000   90.0000   90.0000   0.0000   -76.975768726067
    4.9000   90.0000   90.0000   30.0000   -76.975741427170
    4.9000   90.0000   90.0000   60.0000   -76.975692361843
    4.9000   90.0000   90.0000   90.0000   -76.975670269340
    4.9000   90.0000   90.0000   120.0000   -76.975692361843
    4.9000   90.0000   90.0000   150.0000   -76.975741427171
    4.9000   90.0000   90.0000   180.0000   -76.975768726068
    5.0000   0.0000   0.0000   0.0000   -76.975629361753
    5.0000   0.0000   0.0000   30.0000   -76.975663724515
    5.0000   0.0000   0.0000   60.0000   -76.975711604258
    5.0000   0.0000   0.0000   90.0000   -76.975731360787
    5.0000   0.0000   0.0000   120.0000   -76.975711604258
    5.0000   0.0000   0.0000   150.0000   -76.975663724515
    5.0000   0.0000   0.0000   180.0000   -76.975629361753
    5.0000   0.0000   30.0000   0.0000   -76.975664827449
    5.0000   0.0000   30.0000   30.0000   -76.975712846125
    5.0000   0.0000   30.0000   60.0000   -76.975729464826
    5.0000   0.0000   30.0000   90.0000   -76.975708201866
    5.0000   0.0000   30.0000   120.0000   -76.975668638351
    5.0000   0.0000   30.0000   150.0000   -76.975642856606
    5.0000   0.0000   30.0000   180.0000   -76.975664827449
    5.0000   0.0000   60.0000   0.0000   -76.975722609672
    5.0000   0.0000   60.0000   30.0000   -76.975739449219
    5.0000   0.0000   60.0000   60.0000   -76.975707288302
    5.0000   0.0000   60.0000   90.0000   -76.975665114664
    5.0000   0.0000   60.0000   120.0000   -76.975647501686
    5.0000   0.0000   60.0000   150.0000   -76.975672400922
    5.0000   0.0000   60.0000   180.0000   -76.975722609672
    5.0000   0.0000   90.0000   0.0000   -76.975751102521
    5.0000   0.0000   90.0000   30.0000   -76.975720295950
    5.0000   0.0000   90.0000   60.0000   -76.975667259520
    5.0000   0.0000   90.0000   90.0000   -76.975644367450
    5.0000   0.0000   90.0000   120.0000   -76.975667259520
    5.0000   0.0000   90.0000   150.0000   -76.975720295950
    5.0000   0.0000   90.0000   180.0000   -76.975751102521
    5.0000   30.0000   0.0000   0.0000   -76.975629361753
    5.0000   30.0000   0.0000   30.0000   -76.975663720743
    5.0000   30.0000   0.0000   60.0000   -76.975711615532
    5.0000   30.0000   0.0000   90.0000   -76.975731355848
    5.0000   30.0000   0.0000   120.0000   -76.975711615532
    5.0000   30.0000   0.0000   150.0000   -76.975663720744
    5.0000   30.0000   0.0000   180.0000   -76.975629361753
    5.0000   30.0000   30.0000   0.0000   -76.975664827449
    5.0000   30.0000   30.0000   30.0000   -76.975708685342
    5.0000   30.0000   30.0000   60.0000   -76.975726466334
    5.0000   30.0000   30.0000   90.0000   -76.975709461089
    5.0000   30.0000   30.0000   120.0000   -76.975673813489
    5.0000   30.0000   30.0000   150.0000   -76.975647978591
    5.0000   30.0000   30.0000   180.0000   -76.975664827449
    5.0000   30.0000   60.0000   0.0000   -76.975722609672
    5.0000   30.0000   60.0000   30.0000   -76.975736252528
    5.0000   30.0000   60.0000   60.0000   -76.975706366347
    5.0000   30.0000   60.0000   90.0000   -76.975668775675
    5.0000   30.0000   60.0000   120.0000   -76.975654604884
    5.0000   30.0000   60.0000   150.0000   -76.975678200116
    5.0000   30.0000   60.0000   180.0000   -76.975722609672
    5.0000   30.0000   90.0000   0.0000   -76.975751102521
    5.0000   30.0000   90.0000   30.0000   -76.975721952240
    5.0000   30.0000   90.0000   60.0000   -76.975671288407
    5.0000   30.0000   90.0000   90.0000   -76.975649170743
    5.0000   30.0000   90.0000   120.0000   -76.975671288408
    5.0000   30.0000   90.0000   150.0000   -76.975721952240
    5.0000   30.0000   90.0000   180.0000   -76.975751102521
    5.0000   60.0000   0.0000   0.0000   -76.975629361753
    5.0000   60.0000   0.0000   30.0000   -76.975663720743
    5.0000   60.0000   0.0000   60.0000   -76.975711600332
    5.0000   60.0000   0.0000   90.0000   -76.975731355848
    5.0000   60.0000   0.0000   120.0000   -76.975711615532
    5.0000   60.0000   0.0000   150.0000   -76.975663720743
    5.0000   60.0000   0.0000   180.0000   -76.975629361753
    5.0000   60.0000   30.0000   0.0000   -76.975664827448
    5.0000   60.0000   30.0000   30.0000   -76.975696930206
    5.0000   60.0000   30.0000   60.0000   -76.975718065084
    5.0000   60.0000   30.0000   90.0000   -76.975711981259
    5.0000   60.0000   30.0000   120.0000   -76.975684485559
    5.0000   60.0000   30.0000   150.0000   -76.975661595599
    5.0000   60.0000   30.0000   180.0000   -76.975664827449
    5.0000   60.0000   60.0000   0.0000   -76.975722609672
    5.0000   60.0000   60.0000   30.0000   -76.975726585207
    5.0000   60.0000   60.0000   60.0000   -76.975701555598
    5.0000   60.0000   60.0000   90.0000   -76.975676099686
    5.0000   60.0000   60.0000   120.0000   -76.975671698273
    5.0000   60.0000   60.0000   150.0000   -76.975693082617
    5.0000   60.0000   60.0000   180.0000   -76.975722609672
    5.0000   60.0000   90.0000   0.0000   -76.975751102521
    5.0000   60.0000   90.0000   30.0000   -76.975725269763
    5.0000   60.0000   90.0000   60.0000   -76.975679303660
    5.0000   60.0000   90.0000   90.0000   -76.975658776649
    5.0000   60.0000   90.0000   120.0000   -76.975679318654
    5.0000   60.0000   90.0000   150.0000   -76.975725269763
    5.0000   60.0000   90.0000   180.0000   -76.975751102521
    5.0000   90.0000   0.0000   0.0000   -76.975629361754
    5.0000   90.0000   0.0000   30.0000   -76.975663724515
    5.0000   90.0000   0.0000   60.0000   -76.975711604258
    5.0000   90.0000   0.0000   90.0000   -76.975731360786
    5.0000   90.0000   0.0000   120.0000   -76.975711604258
    5.0000   90.0000   0.0000   150.0000   -76.975663724515
    5.0000   90.0000   0.0000   180.0000   -76.975629361753
    5.0000   90.0000   30.0000   0.0000   -76.975664827449
    5.0000   90.0000   30.0000   30.0000   -76.975679924455
    5.0000   90.0000   30.0000   60.0000   -76.975703971146
    5.0000   90.0000   30.0000   90.0000   -76.975713190232
    5.0000   90.0000   30.0000   120.0000   -76.975703971146
    5.0000   90.0000   30.0000   150.0000   -76.975679924455
    5.0000   90.0000   30.0000   180.0000   -76.975664827449
    5.0000   90.0000   60.0000   0.0000   -76.975722609672
    5.0000   90.0000   60.0000   30.0000   -76.975711140408
    5.0000   90.0000   60.0000   60.0000   -76.975689692874
    5.0000   90.0000   60.0000   90.0000   -76.975679738407
    5.0000   90.0000   60.0000   120.0000   -76.975689692874
    5.0000   90.0000   60.0000   150.0000   -76.975711140408
    5.0000   90.0000   60.0000   180.0000   -76.975722609672
    5.0000   90.0000   90.0000   30.0000   -76.975726930999
    5.0000   90.0000   90.0000   60.0000   -76.975683319823
    5.0000   90.0000   90.0000   90.0000   -76.975663581087
    5.0000   90.0000   90.0000   120.0000   -76.975683319823
    5.0000   90.0000   90.0000   150.0000   -76.975726930999
    5.0000   90.0000   90.0000   180.0000   -76.975751102521
    5.1000   0.0000   0.0000   0.0000   -76.975624436739
    5.1000   0.0000   0.0000   30.0000   -76.975656252469
    5.1000   0.0000   0.0000   60.0000   -76.975700384747
    5.1000   0.0000   0.0000   90.0000   -76.975718769115
    5.1000   0.0000   0.0000   120.0000   -76.975700384747
    5.1000   0.0000   0.0000   150.0000   -76.975656252469
    5.1000   0.0000   0.0000   180.0000   -76.975624436739
    5.1000   0.0000   30.0000   0.0000   -76.975656879670
    5.1000   0.0000   30.0000   30.0000   -76.975700863575
    5.1000   0.0000   30.0000   60.0000   -76.975716887737
    5.1000   0.0000   30.0000   90.0000   -76.975697905744
    5.1000   0.0000   30.0000   120.0000   -76.975661604811
    5.1000   0.0000   30.0000   150.0000   -76.975637672262
    5.1000   0.0000   30.0000   180.0000   -76.975656879670
    5.1000   0.0000   60.0000   0.0000   -76.975709774290
    5.1000   0.0000   60.0000   30.0000   -76.975725414647
    5.1000   0.0000   60.0000   60.0000   -76.975697074013
    5.1000   0.0000   60.0000   90.0000   -76.975658988404
    5.1000   0.0000   60.0000   120.0000   -76.975642712945
    5.1000   0.0000   60.0000   150.0000   -76.975664686660
    5.1000   0.0000   60.0000   180.0000   -76.975709774290
    5.1000   0.0000   90.0000   0.0000   -76.975732526353
    5.1000   0.0000   90.0000   30.0000   -76.975708208592
    5.1000   0.0000   90.0000   60.0000   -76.975660807123
    5.1000   0.0000   90.0000   90.0000   -76.975640225642
    5.1000   0.0000   90.0000   120.0000   -76.975660807123
    5.1000   0.0000   90.0000   150.0000   -76.975708208592
    5.1000   0.0000   90.0000   180.0000   -76.975732526352
    5.1000   30.0000   0.0000   0.0000   -76.975624436739
    5.1000   30.0000   0.0000   30.0000   -76.975656248693
    5.1000   30.0000   0.0000   60.0000   -76.975700396013
    5.1000   30.0000   0.0000   90.0000   -76.975718764185
    5.1000   30.0000   0.0000   120.0000   -76.975700396012
    5.1000   30.0000   0.0000   150.0000   -76.975656248693
    5.1000   30.0000   0.0000   180.0000   -76.975624436739
    5.1000   30.0000   30.0000   0.0000   -76.975656879670
    5.1000   30.0000   30.0000   30.0000   -76.975697093798
    5.1000   30.0000   30.0000   60.0000   -76.975714157117
    5.1000   30.0000   30.0000   90.0000   -76.975699048046
    5.1000   30.0000   30.0000   120.0000   -76.975666300932
    5.1000   30.0000   30.0000   150.0000   -76.975642291170
    5.1000   30.0000   30.0000   180.0000   -76.975656879670
    5.1000   30.0000   60.0000   0.0000   -76.975709774290
    5.1000   30.0000   60.0000   30.0000   -76.975722506032
